,date,comment,bookname,rate,bookID,like
855,1396/06/23,"یه ضرب المثل انگلیسی میگه dont judge a book by its cover
به نظرم اون کسی که اولین بار این جمله رو گفت،اگه یه نگاه به کتابای موفقیت الان مینداخت،حرفشو پس میگرفت،خلاصه اینکه از اسم کتاب میشه فهمید که نویسنده، چه آشی واسه خواننده پخته...",راز یک درصدی‌های مولتی میلیونر,1.0,254.0,1.0
856,1396/02/12,چهار درصد,راز یک درصدی‌های مولتی میلیونر,5.0,254.0,3.0
857,1395/05/15,مزخرف ترین و چرت ترین کتاب موفقیت.کافیست آن را باور کنید تا بدبخت شوید...,راز یک درصدی‌های مولتی میلیونر,1.0,254.0,0.0
858,1395/02/16,"در این کتاب اصول رایج و مثبت موفقیت مانند پشتکار , مثبت اندیشی و .. با عنوان مزخرفات نام برده شده  و زیرکی و نان به نرخ روزخوری جزو تنها اصول موفقیت نام برده شده , در صورتی که تمام اینها برای موفقیت لازم و مکمل هم هستند.",راز یک درصدی‌های مولتی میلیونر,3.0,254.0,1.0
859,1394/09/01,کتاب جالبیه ، البته بیشتر بدرد کارمندا می خوره،,راز یک درصدی‌های مولتی میلیونر,3.0,254.0,0.0
860,1394/08/28,از  نظر من که اصلا خوب نبود,راز یک درصدی‌های مولتی میلیونر,0.0,254.0,0.0
861,1393/10/20,نمونه کتاب رو ک مطالعه کردم با کل اصول موفقیت مخالفت میکنه و فقط مردم داری و رانت و برگ برنده رو عامل اصلی موفقیت میدونه مثبت اندیشی رو ساده لوحی فرض کرده,راز یک درصدی‌های مولتی میلیونر,1.0,254.0,1.0
862,1393/08/07,دست شما درد نکنه چه طاقچه ی قشنگی.,توسعه کارکنان (راه حل های کارشناسانه برای چالش های روزمره),1.0,255.0,0.0
863,1398/08/17,بسیار عالی و کاربردی. کتابهایی که تا الان در مورد کورل دراو خوانده ام به این خوبی و جامعیت نبوده. امیدوارم کتابهای جدیدتری از کورل دراو در ورژن های بالاتر آن را از این نویسنده زبردست شاهد باشیم.,مرجع آموزش Corel Draw,5.0,256.0,0.0
864,1393/09/14,کتاب خوبی هست اما من چاپ شده اش را هم می خوام,کاربردهای Simulink در مهندسی,0.0,258.0,0.0
865,1397/05/24,خداروشکر که مطالعه این کتاب روزیم شد ان شاالله دیگران هم مطالعه اش کنن.📑کتاب عالیه💖شاید دوباره خوندمش👌,صلوات بر پیامبر عامل قدسی شدن روح,5.0,259.0,7.0
866,1396/12/08,"حقیقتا تمام چیزی رو که باید گفت کتاب در یک جمله کفته :صلوات بر پیامبر باعث قدسی شدن روح میشه .
اللهم صل علی محمد و ال محمد و عجل فرجهم",صلوات بر پیامبر عامل قدسی شدن روح,5.0,259.0,12.0
867,1395/06/31,درود بر پیامبر مهربانی ها.,صلوات بر پیامبر عامل قدسی شدن روح,5.0,259.0,5.0
868,1394/08/24,"خداوند عزیز اولین نفر ی هستند که بر پیامبر رحمت صلوات می فرستند .پس ثواب صلوات خیلی زیاد است
اللهم صل علی محمد و آل محمد و عجل فرجهم",صلوات بر پیامبر عامل قدسی شدن روح,5.0,259.0,4.0
869,1394/07/19,عالی,صلوات بر پیامبر عامل قدسی شدن روح,5.0,259.0,4.0
870,1394/04/17,واقعا کتاب مفید و تاثیر گذاریه پیشنهاد میکنم حتما مطالعش کنید,صلوات بر پیامبر عامل قدسی شدن روح,5.0,259.0,4.0
871,1398/03/30,عاولی,دختران بیش فعال و صد پرسش,5.0,260.0,0.0
872,1398/09/09,داستان بسیار جالب و مفهومی بود اما خلاصه ای که برنامه طاقچه گذاشته یه اشکال کوچولویی داشت که ان شاءالله رفع میشه,فارسی شکر است,5.0,268.0,0.0
873,1398/06/24,خوبه,فارسی شکر است,5.0,268.0,0.0
874,1398/05/12,کاش آقای جمال زاده عزیز در زمان حیات شون بیشتر و بیشتر می نوشتن تا ما آیندگان می تونستیم بیشتر از قلم شیواشون بهره ببریم.حیف....,فارسی شکر است,4.0,268.0,1.0
875,1398/03/03,مرسی اه,فارسی شکر است,5.0,268.0,2.0
876,1398/01/09,خوب بود😊,فارسی شکر است,4.0,268.0,1.0
877,1397/11/24,"عالی بود
مثل بقیه اثار نویسنده محتوای این اثر هم بیان یکی از معضلات اجتماعی البته با زبان طنز بود که به نظرم دقیقا حق مطلب ادا شده بود",فارسی شکر است,5.0,268.0,1.0
878,1397/10/19,واقعا فارسی شکر است!...,فارسی شکر است,5.0,268.0,1.0
879,1397/09/30,عالی بود,فارسی شکر است,5.0,268.0,1.0
880,1397/08/29,سلام و عرض ادب لذت بردم ،ممنونم ...,فارسی شکر است,5.0,268.0,2.0
881,1397/08/04,"عالی بود.
البته الان هم ازین جور آدمای غرب پرست یا عرب پرست هست که دو گروه ارتجاعی ترین جبهه در کشکر هستند",فارسی شکر است,5.0,268.0,4.0
882,1397/06/07,راحت میشه شیرینی زبان فارسی رو تو داستان های جمالزاده چشید.,فارسی شکر است,5.0,268.0,4.0
883,1397/05/09,آخرت نویسندگی...,فارسی شکر است,5.0,268.0,2.0
884,1397/04/30,نوشته های جمالزاده رو خیلی دوس دارم.عالیه,فارسی شکر است,5.0,268.0,2.0
885,1397/04/30,"واقعا قلم جمالزاده رو وقتی می خونی مثل یه آب نبات می مونه که با تمام لذت در دهانت با هاش بازی میکنی و دوست نداری تمام بشه
جدا لذت بخشه و عالی
کلی خندیدم",فارسی شکر است,5.0,268.0,2.0
886,1397/04/29,چیزی که جمالزاده بنویسه شیرین تر از شیرینه .,فارسی شکر است,5.0,268.0,1.0
887,1397/04/02,"پِرژِن ایز شوگر 👍
.
اَند مای اینگلیش ایز اَوفول👎",فارسی شکر است,4.0,268.0,6.0
888,1397/03/25,بی نظیر... انصافا پنج ستاره کمتر بدم ظلمه...,فارسی شکر است,5.0,268.0,2.0
889,1397/03/24,اولین کتابی بود که از ایشون خوندم.بسیار هم نمکیو عالی😅❤,فارسی شکر است,5.0,268.0,2.0
890,1397/03/07,چقدر نثرش روان و زیباست...,فارسی شکر است,5.0,268.0,2.0
891,1397/03/01,من یکی یکدونه از کتابای آقایون بزرگ علوی و هدایت و جمالزاده رو که میگن سه تایی بار ادبیات اون دوران رو بدوش کشیدن ،یجورایی مزه مزه کردم ولیکن جمالزاده،جمالزاده چیز دیگریست عینهو قرمه سبزیست در کنار اسنک و استیک...فارسی تو شکر است، قند است، عسل است استاد، اصلا باقلوای اصل ایران است.,فارسی شکر است,5.0,268.0,8.0
892,1397/02/25,نثر جمال زاده و توصیفاتش فوق العاده است و این یکی واقعا شکر است.,فارسی شکر است,5.0,268.0,1.0
893,1397/01/28,"دروغ چرا ، اولین کتابی بود که به صورت مجازی خوندم ، خیلی عالی بود . هم محتوای طنز و احساسی داشت و هم نرم فزار قوی برای ارائه داشت.
دوس داشتم داستانش اون جوری تموم نمی شد و از آخر به هم میرسیدن.
همین",فارسی شکر است,5.0,268.0,0.0
894,1397/01/28,عالی بود.البته به نظرمن تمام کتاب های جمال زاده خوبه.این کتاب هم در یک سری جاها به نظرم جنبه ی وطن گرایی ومسخره کردن کسایی که میخواهند هرجوره نشون بدن زبان های دیگه روهم مثل فارسی بلد هستن وهمچنین تفاوت مردم با دوجبهه سیاسی موجود درجامعه آن زمان( روشنفکران وعالمان) را به زیبایی هرچه تمام تر نشان میدهد.,فارسی شکر است,5.0,268.0,2.0
895,1397/01/26,عالی بود استاد جمال زاده عزیز روحش قرین رحمت,فارسی شکر است,4.0,268.0,1.0
896,1397/01/26,الحق و الانصاف عالی بود😂😂😂,فارسی شکر است,5.0,268.0,6.0
897,1396/12/26,درد زبان فارسی از گذشته تا کنون، با قلم بی بدیل استاد جمالزاده👌,فارسی شکر است,5.0,268.0,4.0
898,1396/11/23,این کتاب باید ترم آخر توی همه کانون زبان ها تدریس بشه!! انصافا لازمه !!!,فارسی شکر است,5.0,268.0,10.0
899,1396/11/19,خوب بود!امیدوارم زبان فارسی اجر و قرب واقعیه خودشو دوباره به دست بیاره,فارسی شکر است,4.0,268.0,3.0
900,1396/10/24,خودتون میدونید که از این جور افراد واقعا زیاد شده......روحت شاد استاد جمالزاده....خوب بود,فارسی شکر است,3.0,268.0,1.0
901,1396/08/02,عالی بود . روح استاد شاد باد,فارسی شکر است,5.0,268.0,1.0
902,1396/07/01,استاد جمالزاده ی عزیز خیلی ساده و راحت با یه داستان کوتاه، این نحوه ی باکلاس صحبت کردن، به ظاهر ادبی حرف زدن یا به قول خودمون قلمبه سلمبه حرف زدن رو نقد میکنه. متاسفانه امروزه هم خیلی دیده میشه این نوع حرف زدن. در صورتی که همونطور که از داستان برمیاد، باید با مردم با زبانی صبحت کرد که براشون قابل فهم و درک باشه. قلمبه سلمبه صحبت کردن شخصیت نمیاره ... 😊,فارسی شکر است,5.0,268.0,3.0
903,1396/06/27,"کوتاه و جالب😍
فارسی شکر است😁😉",فارسی شکر است,4.0,268.0,5.0
904,1396/06/05,"فارسی شکر است
فارسی را پاس بداریم...😊",فارسی شکر است,5.0,268.0,15.0
905,1396/05/30,خیلی شیرین بود. کوتاه و جذاب.,فارسی شکر است,5.0,268.0,0.0
906,1396/04/31,خوب بود,فارسی شکر است,4.0,268.0,0.0
907,1396/04/06,♥,فارسی شکر است,4.0,268.0,1.0
